SurgeCon Assessment  Date ,Year-Month,Site Name,SurgeCon Level,SurgeCon Score,SurgeCon Scale,Modified By
2023-01-26 16:55,2023-January,Carbonear General Hospital,2,10,0.099000007,emerg.emerg
2023-01-26 21:28,2023-January,Carbonear General Hospital,1,8,0.076000005,emerg.emerg
2023-01-28 8:08,2023-January,Carbonear General Hospital,2,15,0.150000006,emerg.emerg
2023-01-28 13:29,2023-January,Carbonear General Hospital,4,26,0.261999995,emerg.emerg
2023-01-28 19:33,2023-January,Carbonear General Hospital,4,31,0.31099999,emerg.emerg
2023-01-28 19:34,2023-January,Carbonear General Hospital,5,37,0.370999992,emerg.emerg
2023-01-29 8:53,2023-January,Carbonear General Hospital,2,10,0.096000001,emerg.emerg
2023-01-30 11:44,2023-January,Carbonear General Hospital,3,18,0.182999998,emerg.emerg
2023-01-30 16:27,2023-January,Carbonear General Hospital,2,11,0.105999991,emerg.emerg
2023-01-30 20:07,2023-January,Carbonear General Hospital,3,20,0.197500005,emerg.emerg
2023-01-30 23:11,2023-January,Carbonear General Hospital,3,23,0.233500004,emerg.emerg
2023-01-31 6:43,2023-January,Carbonear General Hospital,3,25,0.248500004,emerg.emerg
2023-01-31 9:37,2023-January,Carbonear General Hospital,3,20,0.200500011,emerg.emerg
2023-01-31 12:42,2023-January,Carbonear General Hospital,3,19,0.186499998,emerg.emerg
2023-01-31 13:15,2023-January,Carbonear General Hospital,5,40,0.400500029,emerg.emerg
2023-01-31 18:32,2023-January,Carbonear General Hospital,3,24,0.236499995,emerg.emerg
2023-01-31 20:13,2023-January,Carbonear General Hospital,3,23,0.232500002,emerg.emerg
2023-01-31 23:09,2023-January,Carbonear General Hospital,3,22,0.221499994,emerg.emerg
2023-02-01 4:40,2023-February,Carbonear General Hospital,2,15,0.153500006,emerg.emerg
2023-02-01 21:12,2023-February,Carbonear General Hospital,4,28,0.279500008,emerg.emerg
2023-02-02 19:58,2023-February,Carbonear General Hospital,3,22,0.222499996,emerg.emerg
2023-02-03 8:44,2023-February,Carbonear General Hospital,4,26,0.256999999,emerg.emerg
2023-02-03 12:19,2023-February,Carbonear General Hospital,5,43,0.430000007,emerg.emerg
2023-02-03 15:28,2023-February,Carbonear General Hospital,4,27,0.264999986,emerg.emerg
2023-02-03 18:30,2023-February,Carbonear General Hospital,3,22,0.221000001,emerg.emerg
2023-02-03 21:38,2023-February,Carbonear General Hospital,4,33,0.333000004,emerg.emerg
2023-02-04 8:22,2023-February,Carbonear General Hospital,4,27,0.269500017,emerg.emerg
2023-02-04 11:09,2023-February,Carbonear General Hospital,5,34,0.341500014,emerg.emerg
2023-02-04 19:03,2023-February,Carbonear General Hospital,2,12,0.1175,emerg.emerg
2023-02-04 22:43,2023-February,Carbonear General Hospital,2,14,0.135499999,emerg.emerg
2023-02-05 8:11,2023-February,Carbonear General Hospital,3,17,0.167500004,emerg.emerg
2023-02-05 11:47,2023-February,Carbonear General Hospital,3,22,0.221499994,emerg.emerg
2023-02-05 16:16,2023-February,Carbonear General Hospital,3,25,0.24849999,emerg.emerg
2023-02-06 8:14,2023-February,Carbonear General Hospital,3,21,0.207000002,emerg.emerg
2023-02-06 11:53,2023-February,Carbonear General Hospital,4,26,0.255000025,emerg.emerg
2023-02-07 8:26,2023-February,Carbonear General Hospital,3,25,0.252000004,emerg.emerg
2023-02-07 13:03,2023-February,Carbonear General Hospital,4,30,0.296000004,emerg.emerg
2023-02-09 10:52,2023-February,Carbonear General Hospital,3,24,0.238999993,emerg.emerg
2023-02-09 11:26,2023-February,Carbonear General Hospital,4,28,0.27700001,emerg.emerg
2023-02-09 12:16,2023-February,Carbonear General Hospital,4,32,0.316000015,emerg.emerg
2023-02-09 12:19,2023-February,Carbonear General Hospital,4,32,0.324000001,emerg.emerg
2023-02-09 13:01,2023-February,Carbonear General Hospital,5,35,0.347000003,emerg.emerg
2023-02-09 20:38,2023-February,Carbonear General Hospital,4,30,0.302000016,emerg.emerg
2023-02-10 13:43,2023-February,Carbonear General Hospital,3,24,0.243000016,emerg.emerg
2023-02-10 22:15,2023-February,Carbonear General Hospital,3,18,0.184,emerg.emerg
2023-02-11 20:05,2023-February,Carbonear General Hospital,5,38,0.382999986,emerg.emerg
2023-02-12 11:54,2023-February,Carbonear General Hospital,3,17,0.169,emerg.emerg
2023-02-13 8:44,2023-February,Carbonear General Hospital,4,29,0.287500024,emerg.emerg
2023-02-13 11:02,2023-February,Carbonear General Hospital,4,28,0.281500012,emerg.emerg
2023-02-13 14:19,2023-February,Carbonear General Hospital,5,39,0.385499984,emerg.emerg
2023-02-14 9:22,2023-February,Carbonear General Hospital,3,21,0.208999991,emerg.emerg
2023-02-14 12:28,2023-February,Carbonear General Hospital,3,23,0.226999983,emerg.emerg
2023-02-14 18:43,2023-February,Carbonear General Hospital,4,33,0.33099997,emerg.emerg
2023-02-15 8:54,2023-February,Carbonear General Hospital,3,25,0.253000021,emerg.emerg
2023-02-15 11:26,2023-February,Carbonear General Hospital,5,36,0.354999989,emerg.emerg
2023-02-16 16:48,2023-February,Carbonear General Hospital,3,25,0.245000005,emerg.emerg
2023-02-17 11:59,2023-February,Carbonear General Hospital,5,35,0.350999981,emerg.emerg
2023-02-18 13:01,2023-February,Carbonear General Hospital,3,21,0.206,emerg.emerg
2023-02-18 16:18,2023-February,Carbonear General Hospital,3,18,0.174999997,emerg.emerg
2023-02-19 17:55,2023-February,Carbonear General Hospital,5,34,0.343000025,emerg.emerg
2023-02-19 20:23,2023-February,Carbonear General Hospital,4,30,0.294999987,emerg.emerg
2023-02-19 23:37,2023-February,Carbonear General Hospital,4,26,0.263999999,emerg.emerg
2023-02-20 1:21,2023-February,Carbonear General Hospital,3,24,0.244000003,emerg.emerg
2023-02-20 21:01,2023-February,Carbonear General Hospital,3,23,0.228000015,emerg.emerg
2023-02-22 8:37,2023-February,Carbonear General Hospital,2,14,0.142999992,emerg.emerg
2023-02-22 11:41,2023-February,Carbonear General Hospital,2,13,0.134000003,emerg.emerg
2023-02-22 13:10,2023-February,Carbonear General Hospital,2,16,0.158999994,emerg.emerg
2023-02-22 15:24,2023-February,Carbonear General Hospital,2,15,0.15200001,emerg.emerg
2023-02-22 18:33,2023-February,Carbonear General Hospital,2,11,0.111999996,emerg.emerg
2023-02-23 8:34,2023-February,Carbonear General Hospital,3,20,0.197000012,emerg.emerg
2023-02-23 10:40,2023-February,Carbonear General Hospital,2,16,0.160999998,emerg.emerg
2023-02-23 14:12,2023-February,Carbonear General Hospital,2,15,0.151999995,emerg.emerg
2023-02-23 16:08,2023-February,Carbonear General Hospital,3,19,0.187000006,emerg.emerg
2023-02-24 8:50,2023-February,Carbonear General Hospital,2,10,0.101999998,emerg.emerg
2023-02-24 15:23,2023-February,Carbonear General Hospital,2,14,0.138999999,emerg.emerg
2023-02-25 8:40,2023-February,Carbonear General Hospital,2,14,0.135999992,emerg.emerg
2023-02-25 14:57,2023-February,Carbonear General Hospital,3,22,0.218999997,emerg.emerg
2023-02-25 19:58,2023-February,Carbonear General Hospital,5,39,0.38499999,emerg.emerg
2023-02-26 8:34,2023-February,Carbonear General Hospital,2,10,0.103999995,emerg.emerg
2023-02-27 11:22,2023-February,Carbonear General Hospital,3,19,0.189999998,emerg.emerg
2023-02-27 16:49,2023-February,Carbonear General Hospital,3,21,0.208999991,emerg.emerg
2023-02-27 18:49,2023-February,Carbonear General Hospital,4,33,0.325999975,emerg.emerg
2023-02-27 20:47,2023-February,Carbonear General Hospital,3,25,0.248000011,emerg.emerg
2023-02-28 0:10,2023-February,Carbonear General Hospital,4,30,0.297000021,emerg.emerg
2023-02-28 5:42,2023-February,Carbonear General Hospital,3,19,0.193999991,emerg.emerg
2023-02-28 10:47,2023-February,Carbonear General Hospital,3,21,0.208999991,emerg.emerg
2023-02-28 20:18,2023-February,Carbonear General Hospital,3,22,0.217999995,emerg.emerg
2023-02-28 22:37,2023-February,Carbonear General Hospital,3,19,0.189999998,emerg.emerg
2023-03-01 0:57,2023-March,Carbonear General Hospital,2,13,0.126000002,emerg.emerg
2023-03-01 7:25,2023-March,Carbonear General Hospital,2,11,0.106000006,emerg.emerg
2023-03-01 21:05,2023-March,Carbonear General Hospital,3,17,0.165000007,emerg.emerg
2023-03-03 8:14,2023-March,Carbonear General Hospital,2,11,0.113000005,emerg.emerg
2023-03-03 10:33,2023-March,Carbonear General Hospital,3,21,0.21100001,emerg.emerg
2023-03-03 12:39,2023-March,Carbonear General Hospital,3,19,0.188999996,emerg.emerg
2023-03-03 14:27,2023-March,Carbonear General Hospital,4,29,0.293000013,emerg.emerg
2023-03-03 16:39,2023-March,Carbonear General Hospital,4,29,0.289000005,emerg.emerg
2023-03-03 19:00,2023-March,Carbonear General Hospital,3,21,0.209000021,emerg.emerg
2023-03-04 8:22,2023-March,Carbonear General Hospital,2,11,0.107000001,emerg.emerg
2023-03-04 11:48,2023-March,Carbonear General Hospital,3,18,0.174999997,emerg.emerg
2023-03-04 15:25,2023-March,Carbonear General Hospital,2,12,0.122000009,emerg.emerg
2023-03-04 17:54,2023-March,Carbonear General Hospital,2,13,0.129999995,emerg.emerg
2023-03-04 19:54,2023-March,Carbonear General Hospital,2,14,0.135999992,emerg.emerg
2023-03-05 8:25,2023-March,Carbonear General Hospital,2,14,0.143000007,emerg.emerg
2023-03-05 10:42,2023-March,Carbonear General Hospital,2,14,0.136000007,emerg.emerg
2023-03-05 12:49,2023-March,Carbonear General Hospital,3,18,0.184,emerg.emerg
2023-03-05 15:55,2023-March,Carbonear General Hospital,2,16,0.159000009,emerg.emerg
2023-03-05 18:31,2023-March,Carbonear General Hospital,3,22,0.215999991,emerg.emerg
2023-03-06 8:07,2023-March,Carbonear General Hospital,4,28,0.280000001,emerg.emerg
2023-03-06 12:29,2023-March,Carbonear General Hospital,5,37,0.372999996,emerg.emerg
2023-03-06 16:40,2023-March,Carbonear General Hospital,3,22,0.219999999,emerg.emerg
2023-03-07 12:26,2023-March,Carbonear General Hospital,3,25,0.246999994,emerg.emerg
2023-03-07 17:21,2023-March,Carbonear General Hospital,4,26,0.263999999,emerg.emerg
2023-03-07 17:23,2023-March,Carbonear General Hospital,4,26,0.263999999,emerg.emerg
2023-03-08 8:50,2023-March,Carbonear General Hospital,3,18,0.174999997,emerg.emerg
2023-03-08 13:42,2023-March,Carbonear General Hospital,3,17,0.172000006,emerg.emerg
2023-03-09 12:10,2023-March,Carbonear General Hospital,4,29,0.287999988,emerg.emerg
